PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
UBV006;BOLIVAR;MAGANGUE;PUBLICO
ICV000;SANTANDER;BUCARAMANGA;PARTICULAR
MCV007;VALLE;CALI;PARTICULAR
WCV007;CALDAS;LA DORADA;PUBLICO
IDV005;ANTIOQUIA;TURBO;PARTICULAR
TDV004;HUILA;BARAYA;PUBLICO
VDV005;CALDAS;VILLAMARIA;PUBLICO
VDV009;CALDAS;VILLAMARIA;PUBLICO
WDV009;CALDAS;ANSERMA;PUBLICO
KEV000;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV001;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV002;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV003;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV005;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV006;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV007;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV009;ANTIOQUIA;MEDELLIN;PARTICULAR
VEV000;CALDAS;VILLAMARIA;PUBLICO
WEV005;CALDAS;RIOSUCIO;PUBLICO
XEV003;BOYACA;GUATEQUE;PUBLICO
KFV003;ANTIOQUIA;MEDELLIN;PARTICULAR
KFV007;ANTIOQUIA;MEDELLIN;PARTICULAR
WFV002;CALDAS;AGUADAS;PUBLICO
WFV003;CALDAS;AGUADAS;PUBLICO
MGV008;ANTIOQUIA;MEDELLIN;PARTICULAR
GHV001;SANTANDER;GIRON;PARTICULAR
GHV002;SANTANDER;GIRON;PARTICULAR
GHV003;SANTANDER;GIRON;PARTICULAR
GHV005;SANTANDER;GIRON;PARTICULAR
GHV007;SANTANDER;GIRON;PARTICULAR
GHV008;SANTANDER;GIRON;PARTICULAR
GHV009;SANTANDER;GIRON;PARTICULAR
KIV000;VALLE;GUACARI;PARTICULAR
KIV005;VALLE;GUACARI;PARTICULAR
KIV008;VALLE;GUACARI;PARTICULAR
HJV002;CUNDINAMARCA;CHIA;PARTICULAR
LJV002;ANTIOQUIA;ITAGUI;PARTICULAR
HKV000;RISARALDA;PEREIRA;PARTICULAR
IKV000;NARINO;IPIALES;PARTICULAR
JKV004;TOLIMA;IBAGUE;PARTICULAR
KLV005;VALLE;GUACARI;PARTICULAR
LLV003;ANTIOQUIA;ITAGUI;PARTICULAR
EMV000;TOLIMA;ESPINAL;PARTICULAR
JMV004;TOLIMA;GUAYABAL;PARTICULAR
KMV000;VALLE;GUACARI;PARTICULAR
JNV001;TOLIMA;GUAYABAL;PARTICULAR
JNV004;TOLIMA;GUAYABAL;PARTICULAR
JOV008;TOLIMA;ESPINAL;PARTICULAR
JOV009;TOLIMA;ESPINAL;PARTICULAR
JQV008;TOLIMA;CHAPARRAL;PARTICULAR
BSV003;SANTANDER;BUCARAMANGA;PARTICULAR
FSV001;CUNDINAMARCA;MOSQUERA;PARTICULAR
MSV006;CORDOBA;MONTERIA;PARTICULAR
KTV003;VALLE;GUACARI;PARTICULAR
DUV005;CESAR;VALLEDUPAR;PARTICULAR
GUV005;CAUCA;POPAYAN;PARTICULAR
GUV009;CAUCA;POPAYAN;PARTICULAR
IUV005;NORTESANTAN;OCANA;PARTICULAR
LUV005;META;VILLAVICENCI;PARTICULAR
LUV008;META;VILLAVICENCI;PARTICULAR
UUV005;NORTESANTAN;CONVENCION;PUBLICO
CVV006;MAGDALENA;CIENAGA;PARTICULAR
HWV005;QUINDIO;CALARCA;PARTICULAR
IWV005;NORTESANTAN;PAMPLONA;PARTICULAR
KWV004;ANTIOQUIA;BELLO;PARTICULAR
KWV005;ANTIOQUIA;BELLO;PARTICULAR
MWV001;CALDAS;MANIZALES;PARTICULAR
CXV003;MAGDALENA;CIENAGA;PARTICULAR
JXV008;HUILA;GARZON;PARTICULAR
DZV008;VALLE;BUENAVENTURA;PARTICULAR
DAW000;VALLE;CANDELARIA;PARTICULAR
DAW003;VALLE;CANDELARIA;PARTICULAR
DAW009;VALLE;CANDELARIA;PARTICULAR
TAW008;ANTIOQUIA;MEDELLIN;PUBLICO
EBW004;VALLE;BUENAVENTURA;PARTICULAR
JCW009;BOYACA;GUATEQUE;PARTICULAR
WCW007;CALDAS;LA DORADA;PUBLICO
FDW006;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
NDW005;VALLE;CALI;PARTICULAR
KEW000;ANTIOQUIA;MEDELLIN;PARTICULAR
KEW001;ANTIOQUIA;MEDELLIN;PARTICULAR
KEW002;ANTIOQUIA;MEDELLIN;PARTICULAR
KEW003;ANTIOQUIA;MEDELLIN;PARTICULAR
KEW004;ANTIOQUIA;MEDELLIN;PARTICULAR
KEW006;ANTIOQUIA;MEDELLIN;PARTICULAR
KEW007;ANTIOQUIA;MEDELLIN;PARTICULAR
YEW007;CORDOBA;CERETE;PUBLICO
RHW000;ANTIOQUIA;RIONEGRO;PARTICULAR
JKW003;TOLIMA;IBAGUE;PARTICULAR
LNW006;CORDOBA;LORICA;PARTICULAR
JOW009;TOLIMA;ESPINAL;PARTICULAR
LOW007;SANTANDER;BARBOSA;PARTICULAR
SOW000;ANTIOQUIA;SABANETA;PUBLICO
HPW002;TOLIMA;CHAPARRAL;PARTICULAR
HPW006;TOLIMA;CHAPARRAL;PARTICULAR
HPW008;TOLIMA;CHAPARRAL;PARTICULAR
HPW009;TOLIMA;CHAPARRAL;PARTICULAR
JUW005;HUILA;NEIVA;PARTICULAR
LVW001;ANTIOQUIA;ENVIGADO;PARTICULAR
RWW000;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
BYW000;VALLE;CALI;PARTICULAR
FYW007;CUNDINAMARCA;FACATATIVA;PARTICULAR
MYW000;CALDAS;MANIZALES;PARTICULAR
FZW002;CUNDINAMARCA;FACATATIVA;PARTICULAR
DAX006;VALLE;CANDELARIA;PARTICULAR
DAX007;VALLE;CANDELARIA;PARTICULAR
DAX009;VALLE;CANDELARIA;PARTICULAR
MAX000;VALLE;CALI;PARTICULAR
MAX002;VALLE;CALI;PARTICULAR
RAX003;ATLANTICO;BARRANQUILLA;PARTICULAR
EBX005;VALLE;BUENAVENTURA;PARTICULAR
WCX002;CALDAS;LA DORADA;PUBLICO
HDX002;CALDAS;CHINCHINA;PARTICULAR
TDX002;HUILA;BARAYA;PUBLICO
UDX007;BOLIVAR;MAGANGUE;PUBLICO
MFX000;SANTANDER;MALAGA;PARTICULAR
RFX004;RISARALDA;LA VIRGINIA;PARTICULAR
IGX001;NARINO;TUQUERRES;PARTICULAR
LGX003;ANTIOQUIA;YARUMAL;PARTICULAR
TGX001;BOYACA;SOATA;PUBLICO
LJX005;ANTIOQUIA;ITAGUI;PARTICULAR
OJX003;ANTIOQUIA;BELLO;OFICIAL
HKX006;RISARALDA;PEREIRA;PARTICULAR
IKX003;NARINO;IPIALES;PARTICULAR
JLX009;TOLIMA;GUAYABAL;PARTICULAR
ENX003;TOLIMA;ESPINAL;PARTICULAR
KNX003;VALLE;GUACARI;PARTICULAR
KNX004;VALLE;GUACARI;PARTICULAR
KNX008;VALLE;GUACARI;PARTICULAR
LNX001;CORDOBA;LORICA;PARTICULAR
SOX005;ANTIOQUIA;SABANETA;PUBLICO
SQX006;CUNDINAMARCA;FACATATIVA;PUBLICO
BRX002;SANTANDER;BUCARAMANGA;PARTICULAR
BRX003;SANTANDER;BUCARAMANGA;PARTICULAR
BRX006;SANTANDER;BUCARAMANGA;PARTICULAR
BSX000;SANTANDER;BUCARAMANGA;PARTICULAR
BTX000;SANTANDER;BUCARAMANGA;PARTICULAR
HTX000;QUINDIO;ARMENIA;PARTICULAR
CUX005;MAGDALENA;CIENAGA;PARTICULAR
JUX002;HUILA;NEIVA;PARTICULAR
JVX009;HUILA;NEIVA;PARTICULAR
LVX007;ANTIOQUIA;ENVIGADO;PARTICULAR
IWX000;NORTESANTAN;PAMPLONA;PARTICULAR
JWX000;HUILA;GARZON;PARTICULAR
JWX009;HUILA;GARZON;PARTICULAR
BXX002;VALLE;CALI;PARTICULAR
CXX006;MAGDALENA;CIENAGA;PARTICULAR
HXX004;QUINDIO;CALARCA;PARTICULAR
MXX009;CALDAS;MANIZALES;PARTICULAR
BYX009;VALLE;CALI;PARTICULAR
CZX006;MAGDALENA;CIENAGA;PARTICULAR
KZX001;ANTIOQUIA;BELLO;PARTICULAR
KZX006;ANTIOQUIA;BELLO;PARTICULAR
DAY006;VALLE;CANDELARIA;PARTICULAR
HBY009;CALDAS;MANIZALES;PARTICULAR
IBY003;SANTANDER;BUCARAMANGA;PARTICULAR
FCY006;CUNDINAMARCA;SOACHA;PARTICULAR
NCY004;CAUCA;PUERTO TEJAD;PARTICULAR
DDY007;CALDAS;LA DORADA;PARTICULAR
TDY004;HUILA;BARAYA;PUBLICO
UDY003;BOLIVAR;MAGANGUE;PUBLICO
RFY003;RISARALDA;LA VIRGINIA;PARTICULAR
TGY001;BOYACA;SOATA;PUBLICO
TGY005;BOYACA;SOATA;PUBLICO
KHY006;VALLE;GUACARI;PARTICULAR
RHY001;ANTIOQUIA;RIONEGRO;PARTICULAR
IKY005;NARINO;IPIALES;PARTICULAR
MKY005;ANTIOQUIA;MEDELLIN;PARTICULAR
GLY004;CUNDINAMARCA;GIRARDOT;PARTICULAR
JMY002;TOLIMA;GUAYABAL;PARTICULAR
KNY001;VALLE;GUACARI;PARTICULAR
WNY004;QUINDIO;CALARCA;PUBLICO
GPY004;META;VILLAVICENCI;PARTICULAR
DRY001;BOYACA;DUITAMA;PARTICULAR
ESY004;ATLANTICO;MALAMBO;PARTICULAR
USY003;META;VILLAVICENCI;PUBLICO
GTY001;CAUCA;POPAYAN;PARTICULAR
LTY009;VALLE;TULUA;PARTICULAR
CWY008;MAGDALENA;CIENAGA;PARTICULAR
OWY009;HUILA;GARZON;OFICIAL
CXY000;MAGDALENA;CIENAGA;PARTICULAR
FXY004;CUNDINAMARCA;FACATATIVA;PARTICULAR
MXY001;CALDAS;MANIZALES;PARTICULAR
EYY005;CUNDINAMARCA;SOACHA;PARTICULAR
TAZ007;ANTIOQUIA;MEDELLIN;PUBLICO
JBZ007;BOYACA;GUATEQUE;PARTICULAR
JBZ009;BOYACA;GUATEQUE;PARTICULAR
MBZ002;VALLE;CALI;PARTICULAR
PBZ000;VICHADA;PUERTO CARRE;PARTICULAR
CCZ009;VALLE;CALI;PARTICULAR
RCZ006;ATLANTICO;BARRANQUILLA;PARTICULAR
CDZ002;VALLE;CALI;PARTICULAR
JDZ009;BOYACA;GUATEQUE;PARTICULAR
NDZ001;VALLE;CALI;PARTICULAR
REZ002;VALLE;CALI;PARTICULAR
MFZ002;SANTANDER;MALAGA;PARTICULAR
RHZ009;ANTIOQUIA;RIONEGRO;PARTICULAR
RJZ005;VALLE;ROLDANILLO;PARTICULAR
GKZ004;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
ALZ007;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
ELZ007;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
JNZ009;TOLIMA;GUAYABAL;PARTICULAR
LPZ007;SANTANDER;BARBOSA;PARTICULAR
EQZ002;VALLE;LA UNION;PARTICULAR
MRZ002;CORDOBA;MONTERIA;PARTICULAR
ESZ005;ATLANTICO;MALAMBO;PARTICULAR
GSZ003;CAUCA;POPAYAN;PARTICULAR
BTZ003;SANTANDER;BUCARAMANGA;PARTICULAR
MTZ008;CALDAS;MANIZALES;PARTICULAR
FUZ008;CUNDINAMARCA;FACATATIVA;PARTICULAR
MUZ005;CALDAS;MANIZALES;PARTICULAR
MVZ004;CALDAS;MANIZALES;PARTICULAR
MVZ008;CALDAS;MANIZALES;PARTICULAR
HWZ000;QUINDIO;CALARCA;PARTICULAR
HWZ001;QUINDIO;CALARCA;PARTICULAR
HWZ003;QUINDIO;CALARCA;PARTICULAR
HWZ008;QUINDIO;CALARCA;PARTICULAR
LYZ009;ANTIOQUIA;ANDES;PARTICULAR
CZZ001;MAGDALENA;CIENAGA;PARTICULAR
DZZ006;VALLE;BUENAVENTURA;PARTICULAR
DZZ007;VALLE;BUENAVENTURA;PARTICULAR
DCA104;CALDAS;LA DORADA;PARTICULAR
QHA106;CUNDINAMARCA;CHIA;PARTICULAR
XJA105;BOYACA;PUERTO BOYAC;PUBLICO
XJA109;BOYACA;PUERTO BOYAC;PUBLICO
DMA100;CALDAS;LA DORADA;PARTICULAR
ENA109;TOLIMA;ESPINAL;PARTICULAR
USA104;META;VILLAVICENCI;PUBLICO
BTA106;SANTANDER;BUCARAMANGA;PARTICULAR
BTA107;SANTANDER;BUCARAMANGA;PARTICULAR
CXA106;MAGDALENA;CIENAGA;PARTICULAR
BZA105;VALLE;CALI;PARTICULAR
KGB102;ANTIOQUIA;MEDELLIN;PARTICULAR
XJB103;BOYACA;PUERTO BOYAC;PUBLICO
BSB109;SANTANDER;BUCARAMANGA;PARTICULAR
BWB102;ANTIOQUIA;SABANETA;PARTICULAR
BYB102;VALLE;CALI;PARTICULAR
CYB104;MAGDALENA;CIENAGA;PARTICULAR
CZB106;MAGDALENA;CIENAGA;PARTICULAR
WDC102;CALDAS;LA DORADA;PUBLICO
KJC100;VALLE;GUACARI;PARTICULAR
KJC103;VALLE;GUACARI;PARTICULAR
KJC104;VALLE;GUACARI;PARTICULAR
KJC106;VALLE;GUACARI;PARTICULAR
KJC107;VALLE;GUACARI;PARTICULAR
CMC104;ANTIOQUIA;FRONTINO;PARTICULAR
SPC109;CUNDINAMARCA;CHIA;PUBLICO
BZC100;VALLE;CALI;PARTICULAR
YCD100;CORDOBA;CHINU;PUBLICO
UDD105;BOLIVAR;MAGANGUE;PUBLICO
WDD109;CALDAS;LA DORADA;PUBLICO
VFD105;CALDAS;VILLAMARIA;PUBLICO
WOD109;QUINDIO;CALARCA;PUBLICO
BZD106;VALLE;CALI;PARTICULAR
DCE106;CALDAS;LA DORADA;PARTICULAR
OCE106;VALLE;CANDELARIA;OFICIAL
KGE100;ANTIOQUIA;MEDELLIN;PARTICULAR
SPE102;CUNDINAMARCA;CHIA;PUBLICO
BTE106;SANTANDER;BUCARAMANGA;PARTICULAR
XTE104;SANTANDER;S VICEN CHUC;PUBLICO
OUE107;CALDAS;AGUADAS;OFICIAL
CYE105;MAGDALENA;CIENAGA;PARTICULAR
CYE106;MAGDALENA;CIENAGA;PARTICULAR
DAF103;MAGDALENA;CIENAGA;PARTICULAR
DDF104;CALDAS;LA DORADA;PARTICULAR
VDF109;CALDAS;VILLAMARIA;PUBLICO
IKF104;NARINO;TUQUERRES;PARTICULAR
CWF106;MAGDALENA;CIENAGA;PARTICULAR
CZF103;MAGDALENA;CIENAGA;PARTICULAR
DCG105;CALDAS;LA DORADA;PARTICULAR
BRG100;SANTANDER;BUCARAMANGA;PARTICULAR
BRG103;SANTANDER;BUCARAMANGA;PARTICULAR
BTG102;SANTANDER;BUCARAMANGA;PARTICULAR
BTG107;SANTANDER;BUCARAMANGA;PARTICULAR
BWG101;ANTIOQUIA;SABANETA;PARTICULAR
BWG107;ANTIOQUIA;SABANETA;PARTICULAR
BYG100;VALLE;CALI;PARTICULAR
BYG106;VALLE;CALI;PARTICULAR
CYG101;MAGDALENA;CIENAGA;PARTICULAR
DCH100;CALDAS;LA DORADA;PARTICULAR
UDH109;BOLIVAR;MAGANGUE;PUBLICO
WFH103;CALDAS;RIOSUCIO;PUBLICO
WFH108;CALDAS;RIOSUCIO;PUBLICO
SLH104;SUCRE;SAMPUES;PUBLICO
DDI105;CALDAS;LA DORADA;PARTICULAR
VDI102;CALDAS;VILLAMARIA;PUBLICO
RHI102;ANTIOQUIA;RIONEGRO;PARTICULAR
ILI103;NARINO;IPIALES;PARTICULAR
ULI109;SUCRE;SINCELEJO;PUBLICO
BRI105;SANTANDER;BUCARAMANGA;PARTICULAR
DRI105;BOYACA;DUITAMA;PARTICULAR
BSI108;SANTANDER;BUCARAMANGA;PARTICULAR
UUI107;NORTESANTAN;OCANA;PUBLICO
CVI106;MAGDALENA;CIENAGA;PARTICULAR
FVI109;CUNDINAMARCA;FACATATIVA;PARTICULAR
IVI103;NORTESANTAN;OCANA;PARTICULAR
DAJ104;MAGDALENA;CIENAGA;PARTICULAR
DDJ106;CALDAS;LA DORADA;PARTICULAR
CMJ106;ANTIOQUIA;FRONTINO;PARTICULAR
CZJ101;MAGDALENA;CIENAGA;PARTICULAR
EAK105;VALLE;BUENAVENTURA;PARTICULAR
JAK107;VALLE;JAMUNDI;PARTICULAR
KAK103;ANTIOQUIA;MEDELLIN;PARTICULAR
HBK106;CALDAS;MANIZALES;PARTICULAR
CDK109;VALLE;CALI;PARTICULAR
IEK103;ANTIOQUIA;TURBO;PARTICULAR
JGK106;BOYACA;PUERTO BOYAC;PARTICULAR
TGK100;CUNDINAMARCA;RICAURTE;PUBLICO
GHK106;SANTANDER;GIRON;PARTICULAR
RIK106;LA GUAJIRA;RIOHACHA;PARTICULAR
MKK100;ANTIOQUIA;MEDELLIN;PARTICULAR
JMK102;TOLIMA;GUAYABAL;PARTICULAR
SMK100;CUNDINAMARCA;MOSQUERA;PUBLICO
SMK105;CUNDINAMARCA;MOSQUERA;PUBLICO
SMK108;CUNDINAMARCA;MOSQUERA;PUBLICO
FNK102;TOLIMA;FRESNO;PARTICULAR
INK109;CASANARE;YOPAL;PARTICULAR
LNK104;CORDOBA;LORICA;PARTICULAR
LQK107;SANTANDER;BARBOSA;PARTICULAR
BSK108;SANTANDER;BUCARAMANGA;PARTICULAR
FUK109;CUNDINAMARCA;FACATATIVA;PARTICULAR
FVK109;CUNDINAMARCA;FACATATIVA;PARTICULAR
DXK106;RISARALDA;DOS QUEBRADA;PARTICULAR
FYK103;CUNDINAMARCA;FACATATIVA;PARTICULAR
FYK105;CUNDINAMARCA;FACATATIVA;PARTICULAR
FYK107;CUNDINAMARCA;FACATATIVA;PARTICULAR
FYK109;CUNDINAMARCA;FACATATIVA;PARTICULAR
CZK106;MAGDALENA;CIENAGA;PARTICULAR
KBL101;ANTIOQUIA;MEDELLIN;PARTICULAR
KBL103;ANTIOQUIA;MEDELLIN;PARTICULAR
JDL100;BOYACA;GUATEQUE;PARTICULAR
TDL108;NARINO;TUQUERRES;PUBLICO
IEL104;ANTIOQUIA;TURBO;PARTICULAR
WFL108;CALDAS;AGUADAS;PUBLICO
TGL109;CUNDINAMARCA;RICAURTE;PUBLICO
RHL102;ANTIOQUIA;RIONEGRO;PARTICULAR
KKL104;VALLE;GUACARI;PARTICULAR
DLL103;CALDAS;LA DORADA;PARTICULAR
WLL104;RISARALDA;LA VIRGINIA;PUBLICO
KNL107;VALLE;GUACARI;PARTICULAR
DOL105;RISARALDA;DOS QUEBRADA;PARTICULAR
JOL100;TOLIMA;ESPINAL;PARTICULAR
WOL105;QUINDIO;CALARCA;PUBLICO
KPL101;VALLE;GUACARI;PARTICULAR
HTL105;QUINDIO;ARMENIA;PARTICULAR
FUL104;CUNDINAMARCA;FACATATIVA;PARTICULAR
LUL104;META;VILLAVICENCI;PARTICULAR
LUL105;META;VILLAVICENCI;PARTICULAR
LUL109;META;VILLAVICENCI;PARTICULAR
DVL108;INT DEL CAQU;EL PAUJIL;PARTICULAR
BXL102;VALLE;CALI;PARTICULAR
DXL102;RISARALDA;DOS QUEBRADA;PARTICULAR
CYL100;MAGDALENA;CIENAGA;PARTICULAR
BZL105;VALLE;CALI;PARTICULAR
CZL104;MAGDALENA;CIENAGA;PARTICULAR
CZL106;MAGDALENA;CIENAGA;PARTICULAR
GZL106;CALDAS;MANIZALES;PARTICULAR
RAM103;ATLANTICO;BARRANQUILLA;PARTICULAR
KBM108;ANTIOQUIA;MEDELLIN;PARTICULAR
DCM107;CALDAS;LA DORADA;PARTICULAR
MCM109;VALLE;CALI;PARTICULAR
NCM107;CAUCA;PUERTO TEJAD;PARTICULAR
WCM107;CALDAS;LA DORADA;PUBLICO
CDM106;VALLE;CALI;PARTICULAR
UDM109;BOLIVAR;MAGANGUE;PUBLICO
RHM104;ANTIOQUIA;RIONEGRO;PARTICULAR
ZHM106;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
IIM108;NARINO;TUQUERRES;PARTICULAR
EJM108;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
MKM105;ANTIOQUIA;MEDELLIN;PARTICULAR
GLM102;CUNDINAMARCA;GIRARDOT;PARTICULAR
GLM106;CUNDINAMARCA;GIRARDOT;PARTICULAR
JLM107;TOLIMA;GUAYABAL;PARTICULAR
TLM103;ANTIOQUIA;ENVIGADO;PUBLICO
WLM108;RISARALDA;LA VIRGINIA;PUBLICO
JMM109;TOLIMA;GUAYABAL;PARTICULAR
DNM102;CALDAS;LA DORADA;PARTICULAR
LNM104;CORDOBA;LORICA;PARTICULAR
JOM105;TOLIMA;ESPINAL;PARTICULAR
FPM105;TOLIMA;FRESNO;PARTICULAR
FPM108;TOLIMA;FRESNO;PARTICULAR
SPM103;CUNDINAMARCA;CHIA;PUBLICO
FQM106;TOLIMA;FRESNO;PARTICULAR
ESM105;ATLANTICO;MALAMBO;PARTICULAR
HSM102;RISARALDA;LA VIRGINIA;PARTICULAR
KTM101;VALLE;GUACARI;PARTICULAR
LUM101;META;VILLAVICENCI;PARTICULAR
DVM109;INT DEL CAQU;EL PAUJIL;PARTICULAR
FVM102;CUNDINAMARCA;FACATATIVA;PARTICULAR
BWM105;ANTIOQUIA;SABANETA;PARTICULAR
BXM106;VALLE;CALI;PARTICULAR
FXM103;CUNDINAMARCA;FACATATIVA;PARTICULAR
GXM100;TOLIMA;GUAYABAL;PARTICULAR
BYM100;VALLE;CALI;PARTICULAR
CYM101;MAGDALENA;CIENAGA;PARTICULAR
CYM104;MAGDALENA;CIENAGA;PARTICULAR
IZM108;BOYACA;TUNJA;PARTICULAR
RZM106;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
TZM108;BOLIVAR;CARTAGENA;PUBLICO
MCN100;VALLE;CALI;PARTICULAR
MCN102;VALLE;CALI;PARTICULAR
MCN107;VALLE;CALI;PARTICULAR
JDN109;BOYACA;GUATEQUE;PARTICULAR
REN100;VALLE;CALI;PARTICULAR
LKN101;ANTIOQUIA;ITAGUI;PARTICULAR
LKN102;ANTIOQUIA;ITAGUI;PARTICULAR
LKN104;ANTIOQUIA;ITAGUI;PARTICULAR
RKN106;VALLE;ROLDANILLO;PARTICULAR
DLN107;CALDAS;LA DORADA;PARTICULAR
RLN100;VALLE;ROLDANILLO;PARTICULAR
RLN102;VALLE;ROLDANILLO;PARTICULAR
RMN102;VALLE;ROLDANILLO;PARTICULAR
DNN100;CALDAS;LA DORADA;PARTICULAR
RNN100;VALLE;ROLDANILLO;PARTICULAR
KON104;VALLE;GUACARI;PARTICULAR
DQN103;BOYACA;DUITAMA;PARTICULAR
TSN105;BOLIVAR;CARTAGENA;PUBLICO
PUN107;SUCRE;SINCELEJO;PARTICULAR
MWN109;CALDAS;MANIZALES;PARTICULAR
BXN107;VALLE;CALI;PARTICULAR
CXN103;MAGDALENA;CIENAGA;PARTICULAR
CXN106;MAGDALENA;CIENAGA;PARTICULAR
LZN102;VALLE;CALI;PARTICULAR
KBO101;ANTIOQUIA;MEDELLIN;PARTICULAR
RBO102;ATLANTICO;BARRANQUILLA;PARTICULAR
CCO101;VALLE;CALI;PARTICULAR
CCO108;VALLE;CALI;PARTICULAR
DCO104;CALDAS;LA DORADA;PARTICULAR
NCO108;CAUCA;PUERTO TEJAD;PARTICULAR
UCO108;BOLIVAR;MAGANGUE;PUBLICO
UDO104;BOLIVAR;MAGANGUE;PUBLICO
UDO105;BOLIVAR;MAGANGUE;PUBLICO
KEO106;ANTIOQUIA;MEDELLIN;PARTICULAR
GFO101;HUILA;BARAYA;PARTICULAR
CGO105;CUNDINAMARCA;CHIA;PARTICULAR
KHO107;VALLE;GUACARI;PARTICULAR
RHO103;ANTIOQUIA;RIONEGRO;PARTICULAR
SIO105;MAGDALENA;CIENAGA;PUBLICO
HJO101;CUNDINAMARCA;CHIA;PARTICULAR
HJO107;CUNDINAMARCA;CHIA;PARTICULAR
RLO107;VALLE;ROLDANILLO;PARTICULAR
LNO107;CORDOBA;LORICA;PARTICULAR
DOO107;RISARALDA;DOS QUEBRADA;PARTICULAR
UOO104;BOYACA;MONIQUIRA;PUBLICO
KPO105;VALLE;GUACARI;PARTICULAR
LPO101;SANTANDER;BARBOSA;PARTICULAR
WPO109;QUINDIO;CALARCA;PUBLICO
EQO103;VALLE;LA UNION;PARTICULAR
EQO109;VALLE;LA UNION;PARTICULAR
JRO106;TOLIMA;HONDA;PARTICULAR
HSO103;RISARALDA;LA VIRGINIA;PARTICULAR
KSO106;VALLE;GUACARI;PARTICULAR
SSO101;CUNDINAMARCA;FUSAGASUGA;PUBLICO
STO105;CUNDINAMARCA;FUSAGASUGA;PUBLICO
TUO102;BOLIVAR;TURBACO;PUBLICO
WUO107;TOLIMA;LERIDA;PUBLICO
FVO103;CUNDINAMARCA;FACATATIVA;PARTICULAR
HVO102;QUINDIO;CALARCA;PARTICULAR
JVO103;HUILA;NEIVA;PARTICULAR
CXO107;MAGDALENA;CIENAGA;PARTICULAR
IXO109;CESAR;VALLEDUPAR;PARTICULAR
JXO109;HUILA;GARZON;PARTICULAR
KBP104;ANTIOQUIA;MEDELLIN;PARTICULAR
CCP109;VALLE;CALI;PARTICULAR
DCP102;CALDAS;LA DORADA;PARTICULAR
CDP104;VALLE;CALI;PARTICULAR
RDP100;ATLANTICO;BARRANQUILLA;PARTICULAR
TEP101;CESAR;ROBLES (LA P;PUBLICO
KHP101;VALLE;GUACARI;PARTICULAR
KHP103;VALLE;GUACARI;PARTICULAR
EIP108;SANTANDER;BARRANCABERM;PARTICULAR
IJP107;NARINO;TUQUERRES;PARTICULAR
GKP101;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
HKP103;RISARALDA;PEREIRA;PARTICULAR
MKP101;ANTIOQUIA;MEDELLIN;PARTICULAR
ELP108;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
ILP107;NARINO;IPIALES;PARTICULAR
IMP107;SANTANDER;BARRANCABERM;PARTICULAR
JMP101;TOLIMA;GUAYABAL;PARTICULAR
LPP107;SANTANDER;BARBOSA;PARTICULAR
LPP109;SANTANDER;BARBOSA;PARTICULAR
MPP101;CUNDINAMARCA;MOSQUERA;PARTICULAR
KQP106;VALLE;GUACARI;PARTICULAR
URP105;META;VILLAVICENCI;PUBLICO
TSP101;BOLIVAR;CARTAGENA;PUBLICO
MTP108;CALDAS;MANIZALES;PARTICULAR
BWP103;ANTIOQUIA;SABANETA;PARTICULAR
JWP104;HUILA;GARZON;PARTICULAR
KWP102;ANTIOQUIA;BELLO;PARTICULAR
MWP104;CALDAS;MANIZALES;PARTICULAR
GXP106;TOLIMA;GUAYABAL;PARTICULAR
CYP101;MAGDALENA;CIENAGA;PARTICULAR
SZP101;ANTIOQUIA;MEDELLIN;PUBLICO
ABQ100;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
ABQ101;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
ABQ106;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
FBQ101;CUNDINAMARCA;SOACHA;PARTICULAR
UCQ107;BOLIVAR;MAGANGUE;PUBLICO
VDQ104;CALDAS;VILLAMARIA;PUBLICO
VEQ107;CALDAS;VILLAMARIA;PUBLICO
WEQ100;CALDAS;RIOSUCIO;PUBLICO
WEQ108;CALDAS;RIOSUCIO;PUBLICO
GFQ101;HUILA;BARAYA;PARTICULAR
TFQ100;META;ACACIAS;PUBLICO
CGQ105;CUNDINAMARCA;CHIA;PARTICULAR
WGQ102;RISARALDA;PEREIRA;PUBLICO
FIQ100;CAQUETA;FLORENCIA;PARTICULAR
HJQ107;CUNDINAMARCA;CHIA;PARTICULAR
