PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
SFW920;CAUCA;PATIA(ELBOR;PUBLICO
BLP012;BOLIVAR;TURBACO;PARTICULAR
ZRN466;BOYACA;SOATA;PARTICULAR
SRF040;CUNDINAMARCA;FACATATIVA;PUBLICO
QFP946;META;VILLAVICENCI;PARTICULAR
BOP741;BOLIVAR;TURBACO;PARTICULAR
CFS139;VALLE;CALI;PARTICULAR
CIM113;CUNDINAMARCA;CHIA;PARTICULAR
BAO773;BOLIVAR;TURBACO;PARTICULAR
DUD193;CESAR;VALLEDUPAR;PARTICULAR
BFX877;BOLIVAR;TURBACO;PARTICULAR
GKC110;CUNDINAMARCA;VILLETA;PARTICULAR
SKP366;ANTIOQUIA;LA CEJA;PUBLICO
QFP488;META;VILLAVICENCI;PARTICULAR
BJA130;BOLIVAR;TURBACO;PARTICULAR
ZGB772;SANTANDER;SAN GIL;PARTICULAR
WZH712;TOLIMA;MELGAR;PUBLICO
BGI916;BOLIVAR;TURBACO;PARTICULAR
CIT572;CUNDINAMARCA;CHIA;PARTICULAR
ATH962;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
QGB893;ATLANTICO;BARRANQUILLA;PARTICULAR
BOG394;BOLIVAR;TURBACO;PARTICULAR
BDD753;BOLIVAR;TURBACO;PARTICULAR
CIH457;CUNDINAMARCA;CHIA;PARTICULAR
ZGE193;SANTANDER;SAN GIL;PARTICULAR
QAD829;ANTIOQUIA;BELLO;PARTICULAR
VNA102;VALLE;TULUA;PUBLICO
GGO213;HUILA;CAMPOALEGRE;PARTICULAR
BIO669;BOLIVAR;TURBACO;PARTICULAR
QFP054;META;VILLAVICENCI;PARTICULAR
JGB298;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BKH953;BOLIVAR;TURBACO;PARTICULAR
BJB700;BOLIVAR;TURBACO;PARTICULAR
BCW440;BOLIVAR;TURBACO;PARTICULAR
QFO938;META;VILLAVICENCI;PARTICULAR
ZOC686;RISARALDA;ST ROSA DCA;PARTICULAR
BBB155;BOLIVAR;TURBACO;PARTICULAR
FLL414;VALLE;FLORIDA;PARTICULAR
BBV798;BOLIVAR;TURBACO;PARTICULAR
ZIY561;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BGU502;BOLIVAR;TURBACO;PARTICULAR
DUE179;CESAR;VALLEDUPAR;PARTICULAR
BHV864;BOLIVAR;TURBACO;PARTICULAR
BJY689;BOLIVAR;TURBACO;PARTICULAR
CIP586;CUNDINAMARCA;CHIA;PARTICULAR
BAP093;BOLIVAR;TURBACO;PARTICULAR
BLS385;BOLIVAR;TURBACO;PARTICULAR
EDP140;VALLE;LA UNION;PARTICULAR
DUE266;CESAR;VALLEDUPAR;PARTICULAR
DUE135;CESAR;VALLEDUPAR;PARTICULAR
DUE945;CESAR;VALLEDUPAR;PARTICULAR
QAN542;CORDOBA;MONTERIA;PARTICULAR
FDQ003;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
CTV075;NORTESANTAN;CUCUTA;PARTICULAR
BQM559;SANTANDER;BUCARAMANGA;PARTICULAR
BUW463;BOLIVAR;TURBACO;PARTICULAR
ZGB993;SANTANDER;SAN GIL;PARTICULAR
CKH639;CORDOBA;CHINU;PARTICULAR
EVG449;ANTIOQUIA;ENVIGADO;PARTICULAR
DUE098;CESAR;VALLEDUPAR;PARTICULAR
GOB441;META;VILLAVICENCI;PARTICULAR
BKZ400;BOLIVAR;TURBACO;PARTICULAR
JGB765;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
QFN467;META;VILLAVICENCI;PARTICULAR
QFN744;META;VILLAVICENCI;PARTICULAR
BUV656;BOLIVAR;TURBACO;PARTICULAR
BXA232;VALLE;CALI;PARTICULAR
BOG093;BOLIVAR;TURBACO;PARTICULAR
FDO778;NORTESANTAN;VILLA ROSARI;PARTICULAR
ZGD617;SANTANDER;SAN GIL;PARTICULAR
CJB656;CUNDINAMARCA;CHIA;PARTICULAR
BCJ929;BOLIVAR;TURBACO;PARTICULAR
QGQ745;CUNDINAMARCA;CHIA;PARTICULAR
JIC454;BOYACA;DUITAMA;PARTICULAR
CFT529;VALLE;CALI;PARTICULAR
BBB445;BOLIVAR;TURBACO;PARTICULAR
BJO609;BOLIVAR;TURBACO;PARTICULAR
CSS847;BOLIVAR;ARJONA;PARTICULAR
CIN510;CUNDINAMARCA;CHIA;PARTICULAR
BKA625;BOLIVAR;TURBACO;PARTICULAR
QEE761;CAUCA;POPAYAN;PARTICULAR
DUE544;CESAR;VALLEDUPAR;PARTICULAR
BFP001;BOLIVAR;TURBACO;PARTICULAR
XIE180;BOYACA;DUITAMA;PUBLICO
OXD244;BOYACA;GUATEQUE;OFICIAL
ZGE101;SANTANDER;SAN GIL;PARTICULAR
PXG467;SUCRE;COROZAL;PARTICULAR
BAD848;BOLIVAR;TURBACO;PARTICULAR
OFK194;VALLE;FLORIDA;OFICIAL
BDJ353;BOLIVAR;TURBACO;PARTICULAR
XAC965;BOYACA;TUNJA;PUBLICO
RID222;LA GUAJIRA;RIOHACHA;PARTICULAR
SYT060;NORTESANTAN;CUCUTA;PUBLICO
BJI104;BOLIVAR;TURBACO;PARTICULAR
OKL149;CORDOBA;PLANETA RICA;OFICIAL
MZC499;CALDAS;VILLAMARIA;PARTICULAR
WNJ374;QUINDIO;CALARCA;PUBLICO
BGX603;BOLIVAR;TURBACO;PARTICULAR
XIE227;BOYACA;DUITAMA;PUBLICO
CHF593;ANTIOQUIA;CAUCASIA;PARTICULAR
ANE929;CALDAS;ANSERMA;PARTICULAR
DUB639;CESAR;VALLEDUPAR;PARTICULAR
BIQ452;BOLIVAR;TURBACO;PARTICULAR
GRG292;CAUCA;POPAYAN;PARTICULAR
BJW023;BOLIVAR;TURBACO;PARTICULAR
HKA172;CUNDINAMARCA;CHIA;PARTICULAR
IBD096;TOLIMA;IBAGUE;PARTICULAR
BNI772;BOLIVAR;TURBACO;PARTICULAR
BMY727;BOLIVAR;TURBACO;PARTICULAR
ZOD459;RISARALDA;ST ROSA DCA;PARTICULAR
CGY325;ANTIOQUIA;CAUCASIA;PARTICULAR
PEL396;TOLIMA;PURIFICACION;PARTICULAR
NAE930;VALLE;CALI;PARTICULAR
MQK054;TOLIMA;MARIQUITA;PARTICULAR
SOF497;CUNDINAMARCA;SOACHA;PUBLICO
VAN424;VALLE;CALI;PUBLICO
EKU060;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
SUE597;CUNDINAMARCA;FUSAGASUGA;PUBLICO
BOT577;BOLIVAR;TURBACO;PARTICULAR
CRV463;CUNDINAMARCA;LA CALERA;PARTICULAR
BXE803;VALLE;CALI;PARTICULAR
QFD209;BOYACA;TUNJA;PARTICULAR
QFF409;BOYACA;TUNJA;PARTICULAR
BNT843;BOLIVAR;TURBACO;PARTICULAR
XID791;BOYACA;DUITAMA;PUBLICO
AQE431;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BET091;BOLIVAR;TURBACO;PARTICULAR
BVG723;BOLIVAR;TURBACO;PARTICULAR
BPE243;BOLIVAR;TURBACO;PARTICULAR
BHK347;BOLIVAR;TURBACO;PARTICULAR
SYR142;NORTESANTAN;CUCUTA;PUBLICO
JZJ353;ANTIOQUIA;MEDELLIN;PARTICULAR
TAJ611;CALDAS;ARANZAZU;PUBLICO
SNK880;CUNDINAMARCA;SOACHA;PUBLICO
ITQ798;NORTESANTAN;OCANA;PARTICULAR
BGE368;BOLIVAR;TURBACO;PARTICULAR
ZGB849;SANTANDER;SAN GIL;PARTICULAR
BMC591;BOLIVAR;TURBACO;PARTICULAR
BIU010;BOLIVAR;TURBACO;PARTICULAR
CKI878;CORDOBA;CHINU;PARTICULAR
BOF270;BOLIVAR;TURBACO;PARTICULAR
CIJ268;CUNDINAMARCA;CHIA;PARTICULAR
CRD765;BOLIVAR;CARMEN DEBO;PARTICULAR
LMF773;ANTIOQUIA;ITAGUI;PARTICULAR
EJB064;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BLX977;BOLIVAR;TURBACO;PARTICULAR
TKK176;ANTIOQUIA;ENVIGADO;PUBLICO
BMS754;BOLIVAR;TURBACO;PARTICULAR
APE992;ANTIOQUIA;APARTADO;PARTICULAR
BBP253;BOLIVAR;TURBACO;PARTICULAR
BCK031;BOLIVAR;TURBACO;PARTICULAR
CAF292;VALLE;CALI;PARTICULAR
GRF503;CAUCA;POPAYAN;PARTICULAR
DYQ137;ANTIOQUIA;STA ROSAD O;PARTICULAR
BNJ474;BOLIVAR;TURBACO;PARTICULAR
BHC675;BOLIVAR;TURBACO;PARTICULAR
DUC929;CESAR;VALLEDUPAR;PARTICULAR
BJI942;BOLIVAR;TURBACO;PARTICULAR
NVS075;NARINO;PASTO;PARTICULAR
DUC265;CESAR;VALLEDUPAR;PARTICULAR
CNA399;VALLE;CAICEDONIA;PARTICULAR
APC507;ANTIOQUIA;APARTADO;PARTICULAR
BOL764;BOLIVAR;TURBACO;PARTICULAR
BPS141;BOLIVAR;SAN JUANNEP;PARTICULAR
BPE465;BOLIVAR;TURBACO;PARTICULAR
MDA462;VALLE;CALI;PARTICULAR
BEO035;BOLIVAR;TURBACO;PARTICULAR
JAI577;BOYACA;TUNJA;PARTICULAR
AUE890;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BJN317;BOLIVAR;TURBACO;PARTICULAR
BJL048;BOLIVAR;TURBACO;PARTICULAR
HME601;RISARALDA;PEREIRA;PARTICULAR
DUB163;CESAR;VALLEDUPAR;PARTICULAR
DUD279;CESAR;VALLEDUPAR;PARTICULAR
BKS399;BOLIVAR;TURBACO;PARTICULAR
HJH452;CALDAS;MANZANARES;PARTICULAR
BPA071;BOLIVAR;TURBACO;PARTICULAR
OGA435;BOYACA;MONIQUIRA;OFICIAL
KAD256;ANTIOQUIA;MEDELLIN;PARTICULAR
GRE235;CAUCA;POPAYAN;PARTICULAR
ZRL117;BOYACA;SOATA;PARTICULAR
TRI341;BOYACA;MIRAFLORES;PUBLICO
QFQ214;META;VILLAVICENCI;PARTICULAR
DUE093;CESAR;VALLEDUPAR;PARTICULAR
QFO715;META;VILLAVICENCI;PARTICULAR
QFN250;META;VILLAVICENCI;PARTICULAR
BOS458;BOLIVAR;TURBACO;PARTICULAR
CKD712;CORDOBA;CHINU;PARTICULAR
CUD984;NORTESANTAN;CUCUTA;PARTICULAR
GQC230;META;VILLAVICENCI;PARTICULAR
DUB219;CESAR;VALLEDUPAR;PARTICULAR
SNK397;CUNDINAMARCA;SOACHA;PUBLICO
ZIY860;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BNW244;BOLIVAR;TURBACO;PARTICULAR
BON796;BOLIVAR;TURBACO;PARTICULAR
CUV079;MAGDALENA;CIENAGA;PARTICULAR
BHF281;BOLIVAR;TURBACO;PARTICULAR
BIE156;BOLIVAR;TURBACO;PARTICULAR
NOT731;VALLE;TULUA;PARTICULAR
DUE501;CESAR;VALLEDUPAR;PARTICULAR
OGU673;SANTANDER;GIRON;OFICIAL
ARI475;QUINDIO;ARMENIA;PARTICULAR
HOA421;TOLIMA;HONDA;PARTICULAR
BOF084;BOLIVAR;TURBACO;PARTICULAR
DUE177;CESAR;VALLEDUPAR;PARTICULAR
BDY531;BOLIVAR;TURBACO;PARTICULAR
EJB891;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BGO606;BOLIVAR;TURBACO;PARTICULAR
LTC081;VALLE;TULUA;PARTICULAR
QFR196;META;VILLAVICENCI;PARTICULAR
BKR444;BOLIVAR;TURBACO;PARTICULAR
BHN095;BOLIVAR;TURBACO;PARTICULAR
AUS563;ATLANTICO;SOLEDAD;PARTICULAR
BNM316;BOLIVAR;TURBACO;PARTICULAR
ZIR128;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BOH810;BOLIVAR;TURBACO;PARTICULAR
BOV832;BOLIVAR;TURBACO;PARTICULAR
ZGA918;SANTANDER;SAN GIL;PARTICULAR
BDI090;BOLIVAR;TURBACO;PARTICULAR
UFY033;MAGDALENA;SANTA MARTA;PUBLICO
QFP397;META;VILLAVICENCI;PARTICULAR
DUD263;CESAR;VALLEDUPAR;PARTICULAR
FCD987;CUNDINAMARCA;SOACHA;PARTICULAR
BOV295;BOLIVAR;TURBACO;PARTICULAR
CFO587;VALLE;CALI;PARTICULAR
QFL271;META;VILLAVICENCI;PARTICULAR
XIB253;BOYACA;DUITAMA;PUBLICO
DUC164;CESAR;VALLEDUPAR;PARTICULAR
BJF142;BOLIVAR;TURBACO;PARTICULAR
NAJ089;VALLE;CALI;PARTICULAR
BHM352;BOLIVAR;TURBACO;PARTICULAR
BUX488;BOLIVAR;TURBACO;PARTICULAR
BOQ596;BOLIVAR;TURBACO;PARTICULAR
BNE819;BOLIVAR;TURBACO;PARTICULAR
DYP531;ANTIOQUIA;STA ROSAD O;PARTICULAR
BEN930;BOLIVAR;TURBACO;PARTICULAR
JGC381;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
UVK396;ATLANTICO;BARRANQUILLA;PUBLICO
BPD677;BOLIVAR;TURBACO;PARTICULAR
VAV293;VALLE;CALI;PUBLICO
CND250;VALLE;CAICEDONIA;PARTICULAR
EKR095;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
ZGB091;SANTANDER;SAN GIL;PARTICULAR
CFV748;VALLE;CALI;PARTICULAR
EWC503;ANTIOQUIA;ENVIGADO;PARTICULAR
BAY525;BOLIVAR;TURBACO;PARTICULAR
DUE338;CESAR;VALLEDUPAR;PARTICULAR
DUE577;CESAR;VALLEDUPAR;PARTICULAR
CNA376;VALLE;CAICEDONIA;PARTICULAR
BGF501;BOLIVAR;TURBACO;PARTICULAR
CIM858;CUNDINAMARCA;CHIA;PARTICULAR
BVB007;BOLIVAR;TURBACO;PARTICULAR
BNF401;BOLIVAR;TURBACO;PARTICULAR
FAZ661;CUNDINAMARCA;SOACHA;PARTICULAR
IBS808;SANTANDER;BUCARAMANGA;PARTICULAR
BBB460;BOLIVAR;TURBACO;PARTICULAR
OAX616;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
NAA484;VALLE;CALI;PARTICULAR
BLV204;BOLIVAR;TURBACO;PARTICULAR
BGS980;BOLIVAR;TURBACO;PARTICULAR
BEM788;BOLIVAR;TURBACO;PARTICULAR
MNE001;BOYACA;MONIQUIRA;PARTICULAR
FTQ939;CUNDINAMARCA;MOSQUERA;PARTICULAR
DUC009;CESAR;VALLEDUPAR;PARTICULAR
LUA407;META;VILLAVICENCI;PARTICULAR
BJO626;BOLIVAR;TURBACO;PARTICULAR
BNO034;BOLIVAR;TURBACO;PARTICULAR
BLW058;BOLIVAR;TURBACO;PARTICULAR
ZGD241;SANTANDER;SAN GIL;PARTICULAR
CGW706;ANTIOQUIA;CAUCASIA;PARTICULAR
ZIT323;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BCY313;BOLIVAR;TURBACO;PARTICULAR
ZGC977;SANTANDER;SAN GIL;PARTICULAR
OBF600;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
QFO602;META;VILLAVICENCI;PARTICULAR
XID747;BOYACA;DUITAMA;PUBLICO
NAM591;VALLE;CALI;PARTICULAR
DUE706;CESAR;VALLEDUPAR;PARTICULAR
BMX607;BOLIVAR;TURBACO;PARTICULAR
BIJ310;BOLIVAR;TURBACO;PARTICULAR
CHH654;ANTIOQUIA;CAUCASIA;PARTICULAR
IRE080;SANTANDER;SOCORRO;PARTICULAR
CSJ802;BOLIVAR;ARJONA;PARTICULAR
APD441;ANTIOQUIA;APARTADO;PARTICULAR
NAE213;VALLE;CALI;PARTICULAR
LSK449;CUNDINAMARCA;VILLETA;PARTICULAR
DUD248;CESAR;VALLEDUPAR;PARTICULAR
MAT846;CALDAS;MANZANARES;PARTICULAR
XVL980;SANTANDER;BARRANCABERM;PUBLICO
CGT581;ANTIOQUIA;CAUCASIA;PARTICULAR
DUD038;CESAR;VALLEDUPAR;PARTICULAR
BMS969;BOLIVAR;TURBACO;PARTICULAR
ZTA123;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
DUC481;CESAR;VALLEDUPAR;PARTICULAR
DUC958;CESAR;VALLEDUPAR;PARTICULAR
QFS300;META;VILLAVICENCI;PARTICULAR
OAV783;CASANARE;YOPAL;OFICIAL
DUE893;CESAR;VALLEDUPAR;PARTICULAR
FTL941;CUNDINAMARCA;MOSQUERA;PARTICULAR
BPB097;BOLIVAR;TURBACO;PARTICULAR
IPK818;SANTANDER;BARBOSA;PARTICULAR
CIW907;CUNDINAMARCA;CHIA;PARTICULAR
MAN135;CALDAS;MANZANARES;PARTICULAR
UFY723;MAGDALENA;SANTA MARTA;PUBLICO
CJH183;CUNDINAMARCA;CHIA;PARTICULAR
DUE414;CESAR;VALLEDUPAR;PARTICULAR
GIW688;CUNDINAMARCA;CAQUEZA;PARTICULAR
CET330;VALLE;CALI;PARTICULAR
KBD453;ANTIOQUIA;MEDELLIN;PARTICULAR
XIE551;BOYACA;DUITAMA;PUBLICO
KEF646;ANTIOQUIA;MEDELLIN;PARTICULAR
MQD932;TOLIMA;MARIQUITA;PARTICULAR
ZGB022;SANTANDER;SAN GIL;PARTICULAR
QFR740;META;VILLAVICENCI;PARTICULAR
GRG743;CAUCA;POPAYAN;PARTICULAR
GWJ212;CAUCA;POPAYAN;PARTICULAR
DUD061;CESAR;VALLEDUPAR;PARTICULAR
MLS767;BOYACA;MONIQUIRA;PARTICULAR
DUE603;CESAR;VALLEDUPAR;PARTICULAR
FTF614;CUNDINAMARCA;FACATATIVA;PARTICULAR
BGS376;BOLIVAR;TURBACO;PARTICULAR
BNB954;BOLIVAR;TURBACO;PARTICULAR
JLB764;TOLIMA;IBAGUE;PARTICULAR
SDC871;NARINO;PASTO;PUBLICO
SKO428;ANTIOQUIA;LA CEJA;PUBLICO
XID799;BOYACA;DUITAMA;PUBLICO
SNK841;CUNDINAMARCA;SOACHA;PUBLICO
COW118;CUNDINAMARCA;MINISTERIO T;PUBLICO
JWC011;HUILA;NEIVA;PARTICULAR
PET959;TOLIMA;PURIFICACION;PARTICULAR
GLE488;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
FAV826;CUNDINAMARCA;SOACHA;PARTICULAR
CKH104;CORDOBA;CHINU;PARTICULAR
CIJ245;CUNDINAMARCA;CHIA;PARTICULAR
BKI989;BOLIVAR;TURBACO;PARTICULAR
TWA053;VALLE;LA UNION;OFICIAL
BNJ128;BOLIVAR;TURBACO;PARTICULAR
OUD024;CALDAS;LA DORADA;OFICIAL
BKO317;BOLIVAR;TURBACO;PARTICULAR
NAL376;VALLE;CALI;PARTICULAR
UZK330;SANTANDER;VELEZ;PUBLICO
XIB945;BOYACA;DUITAMA;PUBLICO
EKW034;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BLJ383;BOLIVAR;TURBACO;PARTICULAR
EUW510;CUNDINAMARCA;MOSQUERA;PARTICULAR
UQZ373;NORTESANTAN;CUCUTA;PUBLICO
GKE341;CUNDINAMARCA;CAQUEZA;PARTICULAR
XUF140;SANTANDER;MALAGA;PUBLICO
DUD741;CESAR;VALLEDUPAR;PARTICULAR
BKI867;BOLIVAR;TURBACO;PARTICULAR
BOG056;BOLIVAR;TURBACO;PARTICULAR
ZIW401;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
MLZ496;BOYACA;MONIQUIRA;PARTICULAR
DUB249;CESAR;VALLEDUPAR;PARTICULAR
BIT796;BOLIVAR;TURBACO;PARTICULAR
BPE447;BOLIVAR;TURBACO;PARTICULAR
ZGP240;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BNL407;BOLIVAR;TURBACO;PARTICULAR
QFE814;BOYACA;TUNJA;PARTICULAR
QFK742;META;VILLAVICENCI;PARTICULAR
NTU253;NARINO;PASTO;PARTICULAR
IUB330;NORTESANTAN;OCANA;PARTICULAR
BHJ414;BOLIVAR;TURBACO;PARTICULAR
FTP891;CUNDINAMARCA;MOSQUERA;PARTICULAR
BNP491;BOLIVAR;TURBACO;PARTICULAR
GQK284;QUINDIO;ARMENIA;PARTICULAR
DUC007;CESAR;VALLEDUPAR;PARTICULAR
CON679;ANTIOQUIA;CAUCASIA;PARTICULAR
BCS664;BOLIVAR;TURBACO;PARTICULAR
DUD518;CESAR;VALLEDUPAR;PARTICULAR
DUD639;CESAR;VALLEDUPAR;PARTICULAR
BAO158;BOLIVAR;TURBACO;PARTICULAR
BVI968;BOLIVAR;TURBACO;PARTICULAR
ZGC900;SANTANDER;SAN GIL;PARTICULAR
JGA480;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
OXD483;BOYACA;TUNJA;OFICIAL
BCQ099;BOLIVAR;TURBACO;PARTICULAR
ACC060;NARINO;SAMANIEGO;PARTICULAR
BMX669;BOLIVAR;TURBACO;PARTICULAR
GGM987;HUILA;CAMPOALEGRE;PARTICULAR
CIB292;CUNDINAMARCA;CHIA;PARTICULAR
CJE692;CUNDINAMARCA;CHIA;PARTICULAR
CGY992;ANTIOQUIA;CAUCASIA;PARTICULAR
BJU651;BOLIVAR;TURBACO;PARTICULAR
DUD511;CESAR;VALLEDUPAR;PARTICULAR
XIE473;BOYACA;DUITAMA;PUBLICO
DUE282;CESAR;VALLEDUPAR;PARTICULAR
BBX082;BOLIVAR;TURBACO;PARTICULAR
DXQ726;ANTIOQUIA;URRAO;PARTICULAR
DUB909;CESAR;VALLEDUPAR;PARTICULAR
VBV629;VALLE;CALI;PUBLICO
OUB907;CALDAS;CHINCHINA;OFICIAL
CSC464;BOLIVAR;ARJONA;PARTICULAR
VCT366;CALDAS;VILLAMARIA;PUBLICO
BCH674;BOLIVAR;TURBACO;PARTICULAR
UZN079;VALLE;CALI;PUBLICO
QFR692;META;VILLAVICENCI;PARTICULAR
BOV285;BOLIVAR;TURBACO;PARTICULAR
GLB551;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
BKR068;BOLIVAR;TURBACO;PARTICULAR
RAD143;ATLANTICO;BARRANQUILLA;PARTICULAR
UFV209;MAGDALENA;SANTA MARTA;PUBLICO
DXW773;META;RESTREPO;PARTICULAR
OGS048;SANTANDER;GIRON;OFICIAL
OMU018;ANTIOQUIA;SABANETA;OFICIAL
CHR933;ANTIOQUIA;CAUCASIA;PARTICULAR
BKR620;BOLIVAR;TURBACO;PARTICULAR
CJE191;CUNDINAMARCA;CHIA;PARTICULAR
BCH895;BOLIVAR;TURBACO;PARTICULAR
GGK303;HUILA;CAMPOALEGRE;PARTICULAR
CRH153;BOLIVAR;CARMEN DEBO;PARTICULAR
QFP063;META;VILLAVICENCI;PARTICULAR
BKS449;BOLIVAR;TURBACO;PARTICULAR
SDE603;NARINO;PASTO;PUBLICO
CBK179;VALLE;CALI;PARTICULAR
BCL036;BOLIVAR;TURBACO;PARTICULAR
BKI448;BOLIVAR;TURBACO;PARTICULAR
BDZ079;BOLIVAR;TURBACO;PARTICULAR
BIY026;BOLIVAR;TURBACO;PARTICULAR
HUK967;CUNDINAMARCA;UBATE;PARTICULAR
XID145;BOYACA;DUITAMA;PUBLICO
BBJ800;BOLIVAR;TURBACO;PARTICULAR
SQK076;CUNDINAMARCA;FACATATIVA;PUBLICO
FAZ847;CUNDINAMARCA;SOACHA;PARTICULAR
CKS312;QUINDIO;CALARCA;PARTICULAR
WRD297;QUINDIO;CALARCA;PUBLICO
QFG856;BOYACA;TUNJA;PARTICULAR
XIE203;BOYACA;DUITAMA;PUBLICO
NOT305;VALLE;TULUA;PARTICULAR
EVQ046;CUNDINAMARCA;MOSQUERA;PARTICULAR
BFJ353;BOLIVAR;TURBACO;PARTICULAR
BJT261;BOLIVAR;TURBACO;PARTICULAR
VCS982;CALDAS;VILLAMARIA;PUBLICO
CIR085;CUNDINAMARCA;CHIA;PARTICULAR
BKH713;BOLIVAR;TURBACO;PARTICULAR
EKS453;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
JIB867;BOYACA;DUITAMA;PARTICULAR
BHM770;BOLIVAR;TURBACO;PARTICULAR
BGG591;BOLIVAR;TURBACO;PARTICULAR
BMJ567;BOLIVAR;TURBACO;PARTICULAR
UQY262;NORTESANTAN;CUCUTA;PUBLICO
BPB750;BOLIVAR;TURBACO;PARTICULAR
BMM023;BOLIVAR;TURBACO;PARTICULAR
DUE161;CESAR;VALLEDUPAR;PARTICULAR
BMG007;BOLIVAR;TURBACO;PARTICULAR
QFO736;META;VILLAVICENCI;PARTICULAR
LAO827;ANTIOQUIA;MEDELLIN;PARTICULAR
BOV878;BOLIVAR;TURBACO;PARTICULAR
QFQ302;META;VILLAVICENCI;PARTICULAR
BIM368;BOLIVAR;TURBACO;PARTICULAR
BPD533;BOLIVAR;TURBACO;PARTICULAR
CSV264;BOLIVAR;ARJONA;PARTICULAR
BIJ452;BOLIVAR;TURBACO;PARTICULAR
GGP266;HUILA;TIMANA;PARTICULAR
BCC264;BOLIVAR;TURBACO;PARTICULAR
DAP974;VALLE;CANDELARIA;PARTICULAR
DUD678;CESAR;VALLEDUPAR;PARTICULAR
CIG472;CUNDINAMARCA;CHIA;PARTICULAR
BIJ007;BOLIVAR;TURBACO;PARTICULAR
XAC545;BOYACA;TUNJA;PUBLICO
FLM275;VALLE;FLORIDA;PARTICULAR
TRL413;BOYACA;MIRAFLORES;PUBLICO
BPC375;BOLIVAR;TURBACO;PARTICULAR
DUC296;CESAR;VALLEDUPAR;PARTICULAR
BHM932;BOLIVAR;TURBACO;PARTICULAR
CLB415;CESAR;AGUSTIN CODA;PARTICULAR
CFX865;VALLE;CARTAGO;PARTICULAR
CSJ368;BOLIVAR;ARJONA;PARTICULAR
BHK642;BOLIVAR;TURBACO;PARTICULAR
CRC391;BOLIVAR;CARMEN DEBO;PARTICULAR
BGY630;BOLIVAR;TURBACO;PARTICULAR
GRF511;CAUCA;POPAYAN;PARTICULAR
FEC058;CAQUETA;FLORENCIA;PARTICULAR
BLN475;BOLIVAR;TURBACO;PARTICULAR
SQP679;CUNDINAMARCA;FACATATIVA;PUBLICO
QFO674;META;VILLAVICENCI;PARTICULAR
JAY723;BOYACA;GUATEQUE;PARTICULAR
LHI582;ANTIOQUIA;YARUMAL;PARTICULAR
BND040;BOLIVAR;TURBACO;PARTICULAR
QFR586;META;VILLAVICENCI;PARTICULAR
CIK509;CUNDINAMARCA;CHIA;PARTICULAR
FTK321;CUNDINAMARCA;MOSQUERA;PARTICULAR
BNL915;BOLIVAR;TURBACO;PARTICULAR
TAJ647;CALDAS;ARANZAZU;PUBLICO
CEK472;CUNDINAMARCA;CHIA;PARTICULAR
GKA835;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
BAC927;BOLIVAR;TURBACO;PARTICULAR
ZTA143;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
MLT251;BOYACA;MONIQUIRA;PARTICULAR
SGT669;CAUCA;PATIA(ELBOR;PUBLICO
XIA754;BOYACA;DUITAMA;PUBLICO
ZTA211;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
FTB251;CUNDINAMARCA;FACATATIVA;PARTICULAR
CSU548;BOLIVAR;ARJONA;PARTICULAR
ZIU356;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BID853;BOLIVAR;TURBACO;PARTICULAR
OXD347;BOYACA;SOGAMOSO;OFICIAL
OHK408;CUNDINAMARCA;LA CALERA;OFICIAL
BXD916;VALLE;CALI;PARTICULAR
IBV551;SANTANDER;BUCARAMANGA;PARTICULAR
ZGA965;SANTANDER;SAN GIL;PARTICULAR
BGX231;BOLIVAR;TURBACO;PARTICULAR
SKP144;ANTIOQUIA;LA CEJA;PUBLICO
MLT218;BOYACA;MONIQUIRA;PARTICULAR
